km_driven,BMW,Chevrolet,Ford,Honda,Hyundai,Mahindra,Maruti,Renault,Skoda,Tata,Toyota,Volkswagen,uncommon,fuel_Diesel,fuel_LPG,fuel_Petrol,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
8500,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5500,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
120000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
80000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
25000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5621,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
80000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
100000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
90000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
60000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
69779,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
160500,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
92651,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
60000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
100000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15732,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
17601,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
77000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
50000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
100000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
38817,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
38000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
90000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
45000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
52442,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
120000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
227000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
60000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
110000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
100000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
120000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
120000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
27000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
53000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6544,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
60000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
120000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
85000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
100000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
40736,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7032,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
45000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
40000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
120000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
14495,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
60000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
30000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
120000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
10000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
5000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7032,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
10000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5621,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
120000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
79328,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
55000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5621,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
90000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
70000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
78000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
140000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
98500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
65000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
80000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
80000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
90000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
17000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1500000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
250000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
56000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
120000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
79328,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
10000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
54000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
30000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
30000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
100000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
17000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28180,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
56290,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
110000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
90000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
30000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
26432,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
97000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
50000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
56494,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
40000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5621,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
110000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
58000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
70000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
40000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
70000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
80000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
165000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
110000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
43000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
80000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
63000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
24700,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
78000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
90000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
5000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
80000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
90000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
80000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
65000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
35000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
110000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
170000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7500,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
70000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
49700,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
68089,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
90000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
60000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
100000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
30000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
63309,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25339,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
25000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
79328,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
58609,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
60000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
120000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
50000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
60000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
32000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
90000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
80000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
70000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
69779,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
120000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
67000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
67082,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
82000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
80000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
240000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
87500,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
15500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
30000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5621,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
40000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
264000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
30000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
62960,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15151,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
19000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
120000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
11533,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
110000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
100000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
120000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
68089,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
42323,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
95000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
48000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
110000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
93468,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
157000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
100000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
120000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
61379,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
130000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
75010,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
90000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
85000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
20000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
120000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
147000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
25000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27654,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
32000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
141000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
79328,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
110000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
90000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
100000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
120000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
15000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
120000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
100000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
35000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
91863,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
67600,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5621,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
70000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
110000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
110000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
40000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114321,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
120000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
100000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
100000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
7500,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
80000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
74000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
80000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
65000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
60000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
31711,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
127991,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
72113,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
37000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
15000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
70000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
112000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
70000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
54043,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
222300,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
38817,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
79328,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
80000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
80000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
50000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
81000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
68089,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
60000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
83000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
56000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
26263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
125000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
56000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
90000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
98000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
20000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
100000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
110000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42312,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
334000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
64000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
30000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54188,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8500,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
55000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
93415,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
120000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
68000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
120000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
58343,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
51000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
